,Make,Series,Total_Problems,Category,Mode,Verbatim,Score
2766,BMW,Z4,9,Driving Experience,D,,0.0
2767,BMW,Z4,9,Seats,D,,0.0
2768,BMW,Z4,9,Seats,D,,0.0
2769,BMW,Z4,9,Seats,D,,0.0
2770,BMW,Z4,9,Seats,D,,0.0
2771,BMW,Z4,9,Heating; Ventilation; and Air Conditioning (HVAC),D,,0.0
2772,BMW,Z4,9,Interior,D,,0.0
2773,BMW,Z4,9,Engine/Transmission,M,Excessive muffler sound on acceleration,0.0
2774,BMW,Z4,2,Heating; Ventilation; and Air Conditioning (HVAC),D,defrost is either on high or low; does maintain a constant temp; very annoying,-0.624
2775,BMW,Z4,2,Interior,D,This is my 4th Z ; you have to reach across from the drivers side to the passenger side; in all these years with all the technology; I would think BMW could master the cup holder. It's the design; nothing the dealer can do.,0.0258
2776,BMW,Z4,4,Exterior,D,TOO MUCH LAG TIME IN LOCK RELEASE,-0.34
2777,BMW,Z4,4,Audio/Communication/Entertainment/Navigation (ACEN),D,inaccurate; IMPERSONAL; AND WAY TOO MUCH TIME INPUTTING THE ADDRESS WITH THE ROTATING WHEEL CONTROL. : THE BMW NAVI SYSTEMS DO NOT SAY 'TURN LEFT ON CHAPMAN AVENUE'...THEY JUST SAY'TURN LEFT IN 500 FEET'. I CAN GET A GARMIN GPS THAT WILL ANNOUNCE ALL OF THE STREET NAMES; ETC. NOT JUST 'TURN LEFT; VEER RIGHT' ETC,-0.4648
2778,BMW,Z4,4,Audio/Communication/Entertainment/Navigation (ACEN),D,EVERYTHING HAS TO BE SPELLED OR DICTATED EXACTLY. IT TOOK ME 10 MINUTES TO FIND 'DISNEYLAND'.I HAD TO TRY WAY TOO MANY NAMES...IT WAS TOO PROPER.,0.0
2779,BMW,Z4,4,Interior,D,HAVING AN EXTERNAL 'PLUG IN' STYLE CUP HOLDER IS LUDICROUS FOR A 50K VEHICLE. IT IS EVIDENT THAT IT WAS OVERLOOKED AND THE PLUG IN CUP HOLDER WAS AN AFTER THOUGHT,-0.3818
2780,BMW,Z4,1,Features/Controls/Displays (FCD),D,,0.0
2781,BMW,Z4,5,Interior,M,I heard the noise when I test drove the car; the sales person said they will be able to fix 'don't worry about that',0.3412
2782,BMW,Z4,5,Interior,M,I continue to hear a rattle behind the driver seat. The noise seems worse when the outside temperature is cold. I have taken it in 3 times. Once I was told that these noises are normal due to the rear axil settling. The dealer had a technician ride with me who also heard the noise but they still were unable to fix. Suggested if it continues for me to bring it back when another person returned from vacation.,-0.2617
2783,BMW,Z4,5,Interior,D,Awkward having to pull door storage device down and put item back in while driving. Bad design.,-0.6249
2784,BMW,Z4,5,Interior,M,,0.0
2785,BMW,Z4,5,Interior,M,If the cup holder is empty it rattles when going over ruff pavement. Will remove when becoming too annoying.,-0.5423
2786,BMW,Z4,1,Exterior,D,,0.0
2787,BMW,Z4,1,Heating; Ventilation; and Air Conditioning (HVAC),D,Hole in the condensing line allowed all freon to leak out. The hole was not from impact with rock or other object according to the technician.,-0.34
2788,BMW,Z4,3,Features/Controls/Displays (FCD),M,: while in the vehicle unable to unlock passenger door. I have to reach over and open from the inside.,0.0258
2789,BMW,Z4,3,Audio/Communication/Entertainment/Navigation (ACEN),D,I had a hard time navigating the system when trying to pick a location and start navigation. Also; the voice commands giving me directions were very low tone and I could not find where or how to turn that up.,-0.101
2790,BMW,Z4,3,Seats,D,Once programmed at dealership; I was unable to reprogram to my specific desire.,0.4019
2791,BMW,Z4,1,Audio/Communication/Entertainment/Navigation (ACEN),M,: Screen went blank.  Problem corrected itself after car had been turned off for a few hours.,-0.4019
2792,BMW,Z4,1,Seats,D,Difficult to get different memory settings to match to two different keys. Memory gets deleted,-0.3612
2793,BMW,Z4,1,Interior,D,The cup holder is under the center console so armrest has to be up to access.,0.0
2794,BMW,Z4,2,Seats,D,: This is more of a personal preference comment.  I find the LUMBAR SUPPORT  in the passenger seat uncomfortable due to the manner that the headrest protrudes forward.  The headrest is hard and can not be adjusted to tilt back.  I am able to use a seat cushion to buffer the space between my back and seat.  I do find the seat in general uncomfortable because of the forward design of the headrest.,-0.2885
2795,BMW,Z4,2,Seats,D,: This is more of a personal preference comment.  I find the LUMBAR SUPPORT  in the passenger seat uncomfortable due to the manner that the headrest protrudes forward.  The headrest is hard and can not be adjusted to tilt back.  I am able to use a seat cushion to buffer the space between my back and seat.  I do find the seat in general uncomfortable because of the forward design of the headrest.,-0.2885
2796,BMW,Z4,1,Interior,D,Cup holder are in the center console in an ackward location to use.   The other one protrudes into the passenger seat and is only useful when there is no passenger.,0.1779
2797,BMW,Z4,1,Seats,D,Nothing to keep seat belt in place; so it slides behind the seats when not in use.  Very difficult to reach around & search for the belt to use.,-0.3462
2798,BMW,3 Series,1,Heating; Ventilation; and Air Conditioning (HVAC),D,70 degrees isn't 70 degrees when clicking the auto button with the AC light on and dial on blue.,0.0
2799,BMW,3 Series,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Pairing/syncing with music player frequently experiences problems and information is not properly synced. Whenever this happens; the music player/app on the phone will not respond to the skip/forward buttons in the car.,-0.4019
2800,BMW,3 Series,2,Heating; Ventilation; and Air Conditioning (HVAC),D,Usually happens when it is humid or hot outside and the AC is on inside the vehicle. I use the windshield wipers to clear them as well as select the defrost settings; but it doesn't clear very successfully.,0.246
2801,BMW,3 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),D,the usb is located under the center console.  I have to either squash the connecting wire or leave center console up while using media device.   The other USB location is inside of a closed area and the usb holder is a tight fit under the dash area.  Not good area.   Need more than 2 ports.  I would like to see a better location for the usb port. : ALready explained previously.  Have not tried ipad. Didnt know ipad could be used.,0.8625
2802,BMW,3 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),D,IT takes a while to connect and I especially cannot connect to Pandora even when plugged in to usb.  Pandora should pick up on bluetooth connectivity.,0.0
2803,BMW,3 Series,3,Engine/Transmission,M,IT tends to be a slow when re engaging af a red to green light.  But after a few seconds; it is fine.  Just more patience on my part. : already explained previously,0.4939
2804,BMW,3 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,IT ONLY DOES THIS SOMETIMES; ITS NOT A MAJOR PROBLEM; I THINK THAT IT JUST DOESN'T UNDERSTAND ME.,-0.4019
2805,BMW,3 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,poor connection to an android phone,-0.4767
2806,BMW,3 Series,4,Features/Controls/Displays (FCD),D,I have a hard time seeing the middle controls above the steering wheel because the steering wheel obstructs the view of the controls. I have tried adjusting the seat and the steering wheel; but there is always some part of the controls that cannot be seen with me having to move around to look for it.,-0.0516
2807,BMW,3 Series,4,Features/Controls/Displays (FCD),D,It is in an awkward location. There is not a lot of room for cup holders and there is only a small area to put miscellaneous items. The plug's removal would help that a lot. Plus; if you are using the plug; it is clearly in the way of the cup/cup holders. This makes it slightly dangerous. More space is needed in the middle/front compartment where cup holders and plug are located.,0.2484
2808,BMW,3 Series,4,Audio/Communication/Entertainment/Navigation (ACEN),D,The VRC is inaccurate in interpreting commands. Also; you have to continuously reset your location . Many times the commands you provide are misinterpreted. Navigation to places are misinterpreted. I have stopped using VRC and began typing in places. Many places are either unrecognized or you have to wait a while for the system to recognize the place.,-0.6705
2809,BMW,3 Series,4,Audio/Communication/Entertainment/Navigation (ACEN),D,It seems like the system is not up to date. Some places are not recognized that have been in existence for at least 6 months to 1 year. Also; sometimes; the system is off by about 1/4 to 1/2 mile; resulting in an occasional missed exit. Sometimes the route provided on the navigation is not likely to be the quickest route.,0.0772
2810,BMW,3 Series,1,Interior,D,Carpet mats are same color as interior and soil easily. The inside door panels get easily scuffed; people's shoes and other items rub against them and they pick up scuffs easily.,0.7351
2811,BMW,3 Series,1,Heating; Ventilation; and Air Conditioning (HVAC),D,The windshield fogs up on the outside lower middle section when the a/c is on. I usually turn the wind shield wipers on and it clears it up.,-0.2263
2812,BMW,3 Series,4,Seats,D,,0.0
2813,BMW,3 Series,4,Seats,D,,0.0
2814,BMW,3 Series,4,Seats,D,,0.0
2815,BMW,3 Series,4,Seats,D,,0.0
2816,BMW,3 Series,1,Features/Controls/Displays (FCD),M,Several months after getting the car; the horn stopped working. The horn was replaced by BMW. My understanding is that there was a service bulletin about this problem.,-0.6155
2817,BMW,3 Series,1,Exterior,M,'Automatic no hand sensor' takes a while to sense my foot under the trunk to open my trunk automatically.,0.25
2818,BMW,3 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Much more difficult to operate than a typical Garmin,-0.4201
2819,BMW,3 Series,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2820,BMW,3 Series,2,Heating; Ventilation; and Air Conditioning (HVAC),M,: Front window heat level can not be adjusted,0.0
2821,BMW,3 Series,5,Exterior,D,The headlights just were not bright enough to illuminate dark roads. Much darker than my Lexus. I then bought an over-priced headlight upgrade; which I would call 'adequate' but not great.,-0.7306
2822,BMW,3 Series,5,Exterior,M,Just genrally a lot of wind noise. I thought a number of times I had a window open; but it is just the car.,0.0387
2823,BMW,3 Series,5,Driving Experience,M,When I stop the car the parking brake just does not hold the car; even on a level surface. Dealer says ut is normal; but I am not happy with it.,-0.6805
2824,BMW,3 Series,5,Audio/Communication/Entertainment/Navigation (ACEN),D,: Navigation system-so bad I stopped using it! totally unacceptable not to let me prview the route or do a 'LIST ' view.  Radio is confusing wrt setting the buttons on the dash and for setting presets. It seems to take presets and then erase them.,-0.8716
2825,BMW,3 Series,5,Seats,D,I can't figure out how to adjust them to make me comfortable,0.5106
2826,BMW,3 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,It just takes quite a few seconds to connect so phone calls start on the cel then switch over to Bluetooth.,0.0
2827,BMW,3 Series,3,Exterior,M,,0.0
2828,BMW,3 Series,3,Exterior,M,Doors are not easily closed. I often find myself making two or three attempts to close the driver's door; most difficult from the inside. You almost have to slam or pull the door very hard. For what i consider a luxury vehicle; I expected the car to have more soft close functionality.,-0.7819
2829,BMW,3 Series,3,Exterior,M,The trunk is as hard to close as the driver and passenger doors. You almost have to slam it to feel like its closed properly.,-0.0609
2830,BMW,3 Series,3,Exterior,D,,0.0
2831,BMW,3 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),M,: none. I will add that the quality of the standard model speakers is well below the quality level of the rest of the car and is not only a disappointment but also a surprise.,0.6188
2832,BMW,3 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),D,a small amount of background noise seems to confuse the system. Turn off engine with car not moving and it works well;perhaps a little slowly. Entertainment muted of course.,0.1585
2833,BMW,3 Series,2,Exterior,U,Right rear reflector missing.,-0.296
2834,BMW,3 Series,2,Driving Experience,D,,0.0
2835,BMW,3 Series,7,Driving Experience,D,In cold they are very sensitive and make noise,0.0
2836,BMW,3 Series,7,Features/Controls/Displays (FCD),D,The unlock button in car in bad location. It should be on driver door not in center of the dashboard. You have to go inside to unlock rear doors.,-0.5423
2837,BMW,3 Series,7,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2838,BMW,3 Series,7,Seats,D,Not sure where controls are or if I have lumber support,0.6124
2839,BMW,3 Series,7,Seats,D,I can't figure out how to adjust it at all not even sure if its manual or not,-0.2411
2840,BMW,3 Series,7,Seats,D,The fake leather gets dirty very easily.,-0.5118
2841,BMW,3 Series,7,Interior,D,Carpet should be stain resistant,0.0
2842,BMW,3 Series,2,Seats,D,,0.0
2843,BMW,3 Series,2,Interior,M,,0.0
2844,BMW,3 Series,3,Exterior,M,I can't always close the fuel door.,0.0
2845,BMW,3 Series,3,Exterior,D,: Daily,0.0
2846,BMW,3 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),D,Often the volume turns off when connected to streaming internet radio.  I can fix by switching to radio and back on.  The display does not show the right song.,0.0
2847,BMW,3 Series,5,Features/Controls/Displays (FCD),D,buttons to control lights too close to emergency button,-0.3818
2848,BMW,3 Series,5,Heating; Ventilation; and Air Conditioning (HVAC),D,,0.0
2849,BMW,3 Series,5,Interior,D,too small,0.0
2850,BMW,3 Series,5,Interior,D,not enough storage apace and compartments,0.0
2851,BMW,3 Series,5,Engine/Transmission,M,lightly accelerating,0.0
2852,BMW,3 Series,2,Exterior,M,Very cold temperature caused condensed or drained water to freeze the guidepost in the receptacle leaving the door unable to open after multiple attempts including pulling the handle off the inside trunk release cable. Had to use hair dryer to melt the ice and release the door. Had I been away from home this could have been a serious issue. This happened twice over the winter.,-0.3818
2853,BMW,3 Series,2,Exterior,U,Front bumper/grill area had severe vibration rattling. Dealer acknowledged rattle and explained that an unused bracket for a potential headlight washer system was not attached properly and was subsequently removed. Upon return of the vehicle it still rattled; but differently. With the salesman present I found 2 plastic C channel shaped rods about 6 inches long laying in the bottom of the front bumper area loose. The dealer offered no excuse other than they are not part of the assembly so don't worry about it.,-0.3764
2854,BMW,3 Series,2,Driving Experience,D,Brakes squeak at 20 or below temp until warmed up,0.2732
2855,BMW,3 Series,2,Features/Controls/Displays (FCD),M,Outlet worked 1 time and then stopped,-0.2263
2856,BMW,4 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,: hard to program favorite stations,0.3818
2857,BMW,4 Series,1,Interior,D,The part you hold to open the door was dirty when we got the car and it is not easy to clean.,-0.7625
2858,BMW,4 Series,4,Exterior,M,There is a minor surface blemish about an inch long on the side of a roof panel.  As this is a convertible it is impossible to say if the belimish was there when I took delivery or if it occurred in the first day or two of delivery when I first noticed it.,0.0
2859,BMW,4 Series,4,Exterior,D,The sound is noticeable when driving at highway speeds and the convertible top is closed.,0.2023
2860,BMW,4 Series,4,Features/Controls/Displays (FCD),M,On three occasions;. the TPM system indicated that it stopped working only later to resume with no corrective action taken by me.,-0.4767
2861,BMW,4 Series,4,Audio/Communication/Entertainment/Navigation (ACEN),D,The system rarely accepts verbal commands for phone or for car controls.,-0.2411
2862,BMW,4 Series,1,Seats,M,When seated in both the driver and passenger;a protruding box like object is felt. It is uncomfortable when seat over a period time. On road trips; cushion are required. I have spoken to other BMW owners and they notice the same protrusion. I have consulted customer service and they contacted the BMW dealer service manager. He acknowledged the protrusion; but has no been able to remedy. : Aside from from seats; no other seat problem,-0.8481
2863,BMW,4 Series,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2864,BMW,4 Series,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2865,BMW,4 Series,1,Heating; Ventilation; and Air Conditioning (HVAC),D,,0.0
2866,BMW,4 Series,3,Exterior,M,Trim was scratched and a replacement was ordered and intstalled,0.0
2867,BMW,4 Series,3,Seats,D,Driver seat only returns to memory with the door open?  Our 2011 528i had the same problem,-0.4019
2868,BMW,4 Series,3,Interior,D,For some reason BMW does not use a sun visor that extends.  So it is of little or no use when turned to cover the drivers window.  It really is a poor design that could be so easily fixed by making the visor extend when turned,0.0042
2869,BMW,4 Series,2,Exterior,M,Not a very wise system to allow me to lock the car with the gas tank still open; and then refuse to close it.,0.4754
2870,BMW,4 Series,2,Driving Experience,D,Very weak breaks compared to my previous car ,-0.4927
2871,BMW,4 Series,1,Exterior,M,heavy to open and close,0.0
2872,BMW,4 Series,2,Exterior,D,Car is noisier than my previous BMW; a ragtop,0.0
2873,BMW,4 Series,2,Interior,D,,0.0
2874,BMW,4 Series,5,Features/Controls/Displays (FCD),M,,0.0
2875,BMW,4 Series,5,Features/Controls/Displays (FCD),D,doesn't work very well,-0.2572
2876,BMW,4 Series,5,Features/Controls/Displays (FCD),M,,0.0
2877,BMW,4 Series,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2878,BMW,4 Series,5,Engine/Transmission,M,,0.0
2879,BMW,4 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Voice commands are mostly misinterpreted when the car is moving with any background noise. System works well when car is stopped or moving at very slow speeds.,-0.2732
2880,BMW,4 Series,1,Seats,D,I have thought that I had set it for my specific height; etc.; however sometimes when I get back in car the memory seats control do not go back to my specifics correctly; and I have to manually fix it.,0.0
2881,BMW,4 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,: The Bluetooth does not always work. Even though it says connected as soon as I get in my; I frequently have to turn off and on my Bluetooth before I can start listening to music on my phone.,0.0
2882,BMW,4 Series,1,Features/Controls/Displays (FCD),D,About a month after I bought my new car the light went off telling me I needed to pull over and fill my tires immediately. This scared me immensely but was on my way to a very important meeting and driving on the highway. I called a friend who owned it and took me through the red; yellow; green coloring and said I could make it to Santa Barbara for my meeting but I had to then get it checked. This was WAY too much pressure of an indicator; and I think it should be a little more honest. I still wasn't sure what I was supposed to do by the indicator. Had I not talked to a friend I would be clueless.,0.8057
2883,BMW,4 Series,1,Interior,D,Near the bottom of the doors when you get in and or out; scuffs easily.,0.34
2884,BMW,4 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Street addresses often interpreted as phone numbers. Sometimes first one or two numbers of street address dropped.,0.0
2885,BMW,4 Series,6,Audio/Communication/Entertainment/Navigation (ACEN),D,The voice recognition system is completely useless.,-0.4754
2886,BMW,4 Series,6,Seats,D,Limited range; sometimes operates on its own.,-0.2263
2887,BMW,4 Series,6,Seats,D,Operates without input from driver. Limited range. : Limited range. Operates on its own without input from user.,-0.4215
2888,BMW,4 Series,6,Seats,D,limited range. Sometimes operates on its own without input from user. : Limited range. Operates on its own without input from user.,-0.4215
2889,BMW,4 Series,6,Seats,D,Very limited range. Erratic operation. Sometimes operated without prompt from driver.,-0.2944
2890,BMW,4 Series,6,Interior,D,: Sun visor too small. Rear view mirror and assembly too big; obstructs front view.,0.0
2891,BMW,4 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,hard to ear when radio on,-0.1027
2892,BMW,4 Series,1,Driving Experience,M,The abnormal suspension noise is experienced only when the road conditions are poor.mi don't notice anything like that on the smooth surfaced roads. It's hard to describe this noise but it's 'clunk; clunk' type of sound,-0.1913
2893,BMW,3 Series,2,Driving Experience,D,: - clutch pedal is too far from driver compared to gas/break pedal. It would be nice to be able to adjust one or the others.,0.4215
2894,BMW,3 Series,2,Interior,M,,0.0
2895,BMW,3 Series,1,Driving Experience,M,Disk brake guards either rubbing or a stone gets caught in them causing a brief screech or rubbing sound of metal on stone or metal on metal. I need to take the care in to get it looked at.,0.4939
2896,BMW,3 Series,8,Exterior,M,Door seals creak from the top where they contact the body. Supposedly this can be corrected by an aftermarket lubricant on them. Gives the impression the roof is creaking. Conditions not known but exacerbated by driving in an uneven parking lot or exiting driveway where chassis flexes.,0.2144
2897,BMW,3 Series,8,Exterior,M,Door seals creak from the top where they contact the body. Supposedly this can be corrected by an aftermarket lubricant on them. Gives the impression the roof is creaking. Conditions not known but exacerbated by driving in an uneven parking lot or exiting driveway where chassis flexes.,0.2144
2898,BMW,3 Series,8,Exterior,M,The paint is incredibly soft and even at 1200 miles or so the car has already had a number of paint nicks and chips in the front bumper. Same with my wife's 2015 M3 and many users also report this soft paint on bimmerpost.com. Not a defect from the factory per se; but poor paint durability in general.,-0.6908
2899,BMW,3 Series,8,Exterior,M,Has only happened once on a very cold morning; very early. Car was taken from garage and driven about 1 hour away. Upon arrival at about 7am the headlights had condensation in them. I was parked next to 5 or 6 M3s/M4s of this same generation and mine was the only one with condensation. I have not taken it to the dealer for this because I have not encountered the problem again but I have also not replicated the conditions. I have pictures from the original incident.,0.5543
2900,BMW,3 Series,8,Driving Experience,D,Brake dust is pretty high with this car but it is also a performance braking system so not completely surprised.,-0.158
2901,BMW,3 Series,8,Audio/Communication/Entertainment/Navigation (ACEN),D,Calling from phonebook the car most often misinterprets the name. Adding navigation directions via voice are most often misinterpreted. Same in my wife's 2015 M3 . Have not tried verbal audio or HVAC commands yet. Sometimes you can get it to recognize the voice commands by speaking very; very slowly and deliberately but that is not a guarantee.,-0.4403
2902,BMW,3 Series,8,Interior,M,There is an intermittant clicking/creaking sound coming from the trim panel that is immediately below the HVAC controls. Pressing on the panel firmly will eliminate the noise for a bit but it comes back. The same panel makes noise in my wife's 2015 M3 .,0.0
2903,BMW,3 Series,8,Engine/Transmission,M,: When in 2nd or 3rd gear and accelerating fully; there is a grinding noise coming from the transmission tunnel. Sounds like a muted gear grind BUT I have discovered that this is supposedly due to the carbon fiber driveshaft vibrating and contacting the emergency brake cable bracket. I have no taken the car in for this year because the current 'fix' is bending the brake cable bracket out of the way. My wife's 2015 M3  does not exhibit this which leads me to believe that my driveshaft may be out of balance. There are other owners reporting this problem on bimmerpost.com,-0.8637
2904,BMW,3 Series,1,Features/Controls/Displays (FCD),D,,0.0
2905,BMW,3 Series,3,Exterior,M,,0.0
2906,BMW,3 Series,3,Driving Experience,D,,0.0
2907,BMW,3 Series,3,Interior,M,,0.0
2908,BMW,3 Series,1,Exterior,D,Rocks from road hitting underside of vehicle is more audible than in my previous vehicles.,0.0
2909,BMW,3 Series,3,Exterior,M,Trunk has to be slam to hing to hold,-0.3818
2910,BMW,3 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),D,It doesn't fully recognize city's or street names; especially unique street names,0.0
2911,BMW,3 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),D,It doesn't recognize device and it's hard to hear people at times,-0.1027
2912,BMW,3 Series,1,Interior,M,,0.0
2913,BMW,3 Series,2,Exterior,D,only when I am on rough pavement,0.0
2914,BMW,3 Series,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2915,BMW,3 Series,1,Driving Experience,D,Sounds like the disk brake heat shield rubbing on something. Have appointment for dealer to check it out in 2 days.,0.3612
2916,BMW,3 Series,1,Driving Experience,D,This is not a problem; ccb are supposed to make unusual noise under normal driving.,0.3089
2917,BMW,4 Series,2,Interior,M,When you reach for a cup I often hit the radio button and turn it off.,0.0258
2918,BMW,4 Series,2,Interior,D,,0.0
2919,BMW,4 Series,1,Interior,M,It sounds as though styrofoam is rubbing together - once the car is warm  it goes away.,0.2263
2920,BMW,4 Series,1,Seats,D,Difficult to adjust and headrest is to tall for my head,-0.3612
2921,BMW,4 Series,2,Exterior,M,Black molding around top loose and out of place,-0.128
2922,BMW,4 Series,2,Exterior,M,Swirl marks; blemishes noted on roof and truck portion of car,0.0
2923,BMW,4 Series,2,Exterior,D,Oregon highways suffer from stud tires tearing up the asphalt.  This car seems to magnify the tire noise on the road.  Better interior insulation could help reduce the ambient noise.  Have not presented the problem to the dealership yet as the car has not been back for service and the problem is just annoying not catastrophic.,0.6751
2924,BMW,4 Series,2,Audio/Communication/Entertainment/Navigation (ACEN),D,: The satellite radio Sirius XM has intermittent reception in many places up here in Oregon on highways where there does not appear to be a logical cause,0.0
2925,BMW,4 Series,1,Exterior,M,Needed replacement,0.0
2926,BMW,4 Series,3,Features/Controls/Displays (FCD),D,Having difficulty in consistently using this feature. Seems to be too many steps to activate. May get better with use. Only have 600 miles on car.,0.128
2927,BMW,4 Series,3,Features/Controls/Displays (FCD),D,Again; To many steps to activate.Seems complex. May get better with time.,0.4404
2928,BMW,4 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),D,To much technology. Takes to long to scroll through menu and understand.,0.0
2929,BMW,4 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,SiriusXM reception in Manhattan is terrible.  I have called SiriusXM and they said they are aware of the problem; but it still is not resolved.  The odd thing is that I had very little problems with the SiriusXM reception in my previous BMW 318; so I don't understand why the new car has an issue with reception.,-0.6968
2930,BMW,4 Series,3,Exterior,M,placing hand on trunk to open does not work,0.4939
2931,BMW,4 Series,3,Exterior,D,: weird smell from engine and cannot open trunk with hand; only the key fob.,0.3612
2932,BMW,4 Series,3,Interior,M,: weird engine smell: weird smell from engine and cannot open trunk with hand; only the key fob.,0.2023
2933,BMW,3 Series,6,Audio/Communication/Entertainment/Navigation (ACEN),D,: The control is in a very bad place it constantly gets hit and the screen changes and I have difficulty getting the correct settings back,-0.7346
2934,BMW,3 Series,6,Audio/Communication/Entertainment/Navigation (ACEN),D,I do not know how to use,0.0
2935,BMW,3 Series,6,Seats,D,I have been unable to set; do not understand; I find the BMW book very vague,-0.1761
2936,BMW,3 Series,6,Interior,D,There is no center console storage,-0.296
2937,BMW,3 Series,6,Interior,D,Cup holder is set too far forward,0.0
2938,BMW,3 Series,6,Interior,D,Color is difficult to maintain; I assumed they would have been protected for easy cleaning.,0.5106
2939,BMW,3 Series,4,Exterior,D,,0.0
2940,BMW,3 Series,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Radio sound comes in stronger then weaker.  Location does not seem to be the determining factor.,-0.0772
2941,BMW,3 Series,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Must intend to use I-Pod before starting car as it is impossible to connect safely while driving.,0.4939
2942,BMW,3 Series,4,Seats,D,Headrest does not sit at a comfortable position for my use & I have been unable to adjust to a better fit.,0.4015
2943,BMW,3 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2944,BMW,3 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,voice commands don't work;  it will not let me enter the correct city : nothing other than the navigation system,0.0
2945,BMW,3 Series,1,Engine/Transmission,M,Gas sensor apparently broken when car was filled up with fuel at the dealership.,-0.4767
2946,BMW,3 Series,3,Exterior,M,Every time I try to close my trunk; never at once close it.This is a new car; I don't want to press hard. But you have to; otherwise you won't close it.,-0.1586
2947,BMW,3 Series,3,Driving Experience,M,Yesterday When I got off work on my way home; I opened the back seat window; that noises made me headache and earache.This is my first time open it.But front seat doesn't have that problem.,0.3089
2948,BMW,3 Series,3,Engine/Transmission,M,Every time I start the car; there is a big noise. After few mins. It will become gentle.,0.4404
2949,BMW,3 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,The navigation system requires the street #; street name; and state... in that order.  If a command is misunderstood; one has to start over.  It is easier to enter the info manually. It is most likely that I have not spent enough time to learn the voice commands. The navigation system is not that intuitive.,0.1027
2950,BMW,3 Series,1,Audio/Communication/Entertainment/Navigation (ACEN),D,I use spotify to listen to my music and lately it hasn't been playing in the phone. And the art doesn't match the song,-0.1511
2951,BMW,3 Series,1,Features/Controls/Displays (FCD),D,On steering column behind steering wheel in an inconspicuous spot. Other controls in front so even more difficult to find.,-0.469
2952,BMW,4 Series,1,Features/Controls/Displays (FCD),D,Having the door unlock and lock button below the hazard button in the middle of dash console is an unusual place to look for it.  why not on the door????,0.0
2953,BMW,4 Series,1,Driving Experience,D,,0.0
2954,BMW,4 Series,9,Exterior,M,In the convertible model; the feature where sliding the foot under the car opens the trunk is not available.  You have to squeeze too hard under the trunk lid to get it to open.,-0.1027
2955,BMW,4 Series,9,Features/Controls/Displays (FCD),U,The collision avoidance/alert system does not work at all.  It does not what it is supposed to do based on the description and video clips on the BMW site.,-0.3612
2956,BMW,4 Series,9,Audio/Communication/Entertainment/Navigation (ACEN),D,The phone system is horrible.  It does not work well with iPhone 6 Plus.  When the phone button on the steering wheel is pushed; it brings up the most recent calls made; and not the entire phone book in the head up display.  It does not bring up any information on the navigation screen at all as it did in the 2012 3 series. : Calls are dropped.  The voice command is weak and often brings up commands that do not even make sense.  You say; 'Call home;' and it sets the temperature to 70 degrees!  Voice command has always been pretty useless in BMWs.  I hear they are going to have Apple Play.  May be then Siri can take over.,-0.6914
2957,BMW,4 Series,9,Audio/Communication/Entertainment/Navigation (ACEN),D,Texts were not coming in After working with a sales agent; he fixed that; but you cannot reply to them; although there is an option for that.  The entire navigation system is a hot mess.  The map is minimal and unclear.  You can't get a list of turns; only turn by turn.  Entering an address is a nightmare; and saving it to a contact is haphazard and requires many steps. : Calls are dropped.  The voice command is weak and often brings up commands that do not even make sense.  You say; 'Call home;' and it sets the temperature to 70 degrees!  Voice command has always been pretty useless in BMWs.  I hear they are going to have Apple Play.  May be then Siri can take over.,-0.7345
2958,BMW,4 Series,9,Heating; Ventilation; and Air Conditioning (HVAC),D,The noise is excessive at higher speeds.,0.0
